OrderNumber,EventStartTime,EventName,TicketType,OrganizationCategoryName,OrganizationName,OrganizationZipCode,OrganizationState,Quantity,OrganizationCity,School District,School Type,school_id,school_code,school_name,principal_name,sector,network,network_from_pdf,city_council_district,grades_served,admission_category,report_type,enrollment_oct1,students_served_full_year,pct_american_indian,pct_asian,pct_black,pct_hispanic,pct_multiracial,pct_pacific_islander,pct_white,pct_iep,pct_english_learners,pct_economically_disadvantaged,student_attendance_2324,teacher_attendance_2324,pct_attend_95plus,pct_attend_90plus,dropouts_2324,graduation_rate_2324,keystone_algebra_2324,keystone_biology_2324,keystone_literature_2324,pssa_grade3_reading,pssa_grade3_8_reading,pssa_grade3_math,pssa_grade3_8_math,pssa_science,nocti_2324,pdf_url
101700902,3/14/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Bayard Taylor School,19140-4538,Philadelphia,6,PA,Philadelphia City SD,Public,7440,7440,Bayard Taylor School,"David Laver
Sector District",District,Network 8,Network 8,District 7,K-5,Catchment,High School,387,442.0,0.0,0.3,14.0,84.0,1.0,0.0,0.8,22.5,32.8,90.2,52.7,92.5,26.7,52.7,23.0,,,,,15.6,11.6,10.9,10.3,23.3,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7440%5D_SP_SPREE_SPOTlight.pdf
101701215,3/11/2025,Gallery Lessons,Adult,PreK-12 Free,Bayard Taylor School,19140-4538,Philadelphia,6,PA,Philadelphia City SD,Public,7440,7440,Bayard Taylor School,"David Laver
Sector District",District,Network 8,Network 8,District 7,K-5,Catchment,High School,387,442.0,0.0,0.3,14.0,84.0,1.0,0.0,0.8,22.5,32.8,90.2,52.7,92.5,26.7,52.7,23.0,,,,,15.6,11.6,10.9,10.3,23.3,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7440%5D_SP_SPREE_SPOTlight.pdf
101701215,3/13/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Bayard Taylor School,19140-4538,Philadelphia,5,PA,Philadelphia City SD,Public,7440,7440,Bayard Taylor School,"David Laver
Sector District",District,Network 8,Network 8,District 7,K-5,Catchment,High School,387,442.0,0.0,0.3,14.0,84.0,1.0,0.0,0.8,22.5,32.8,90.2,52.7,92.5,26.7,52.7,23.0,,,,,15.6,11.6,10.9,10.3,23.3,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7440%5D_SP_SPREE_SPOTlight.pdf
101701215,3/14/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Bayard Taylor School,19140-4538,Philadelphia,5,PA,Philadelphia City SD,Public,7440,7440,Bayard Taylor School,"David Laver
Sector District",District,Network 8,Network 8,District 7,K-5,Catchment,High School,387,442.0,0.0,0.3,14.0,84.0,1.0,0.0,0.8,22.5,32.8,90.2,52.7,92.5,26.7,52.7,23.0,,,,,15.6,11.6,10.9,10.3,23.3,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7440%5D_SP_SPREE_SPOTlight.pdf
101701215,3/11/2025,Gallery Lessons,5th Grade Student Partner + Special Exhibition,PreK-12 Free,OSP Bayard Taylor School,19140-4538,Philadelphia,-24,PA,Philadelphia City SD,Public,7440,7440,Bayard Taylor School,"David Laver
Sector District",District,Network 8,Network 8,District 7,K-5,Catchment,High School,387,442.0,0.0,0.3,14.0,84.0,1.0,0.0,0.8,22.5,32.8,90.2,52.7,92.5,26.7,52.7,23.0,,,,,15.6,11.6,10.9,10.3,23.3,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7440%5D_SP_SPREE_SPOTlight.pdf
101701215,3/13/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,OSP Bayard Taylor School,19140-4538,Philadelphia,-5,PA,Philadelphia City SD,Public,7440,7440,Bayard Taylor School,"David Laver
Sector District",District,Network 8,Network 8,District 7,K-5,Catchment,High School,387,442.0,0.0,0.3,14.0,84.0,1.0,0.0,0.8,22.5,32.8,90.2,52.7,92.5,26.7,52.7,23.0,,,,,15.6,11.6,10.9,10.3,23.3,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7440%5D_SP_SPREE_SPOTlight.pdf
101701215,3/14/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,OSP Bayard Taylor School,19140-4538,Philadelphia,-5,PA,Philadelphia City SD,Public,7440,7440,Bayard Taylor School,"David Laver
Sector District",District,Network 8,Network 8,District 7,K-5,Catchment,High School,387,442.0,0.0,0.3,14.0,84.0,1.0,0.0,0.8,22.5,32.8,90.2,52.7,92.5,26.7,52.7,23.0,,,,,15.6,11.6,10.9,10.3,23.3,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7440%5D_SP_SPREE_SPOTlight.pdf
101701303,10/17/2024,Admission,Adult,PreK-12 Free,Esperanza Academy Charter School,19140,Philadelphia,3,Pennsylvania,Unaffiliated,Charter,3333,3333,Esperanza Academy Charter School,"Jeana Davis and Jorge Calixto
Sector Charter",Charter,Charters,Charters,District 7,K-12,Citywide,High School,1646,,0.0,0.3,5.3,90.6,3.3,0.1,0.5,,23.9,90.3,68.4,,39.0,68.4,10.0,91.8,29.4,22.9,50.7,,18.8,,4.8,20.3,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B3333%5D_SP_SPREE_SPOTlight.pdf
101701304,11/1/2024,Admission,Adult,PreK-12,Friends School of Baltimore,21210,Baltimore,4,Maryland,Unaffiliated,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101701576,1/27/2025,Gallery Lessons,Adult,PreK-12 Free,Albert M. Greenfield School,19103,Philadelphia,2,Pennsylvania,Philadelphia City SD,Public,2470,2470,Albert M. Greenfield School,"Daniel Lazar
Sector District",District,Network 4,Network 4,District 2,K-8,Catchment,High School,730,758.0,0.0,12.3,11.8,11.8,10.8,0.0,53.3,13.8,6.4,17.1,91.6,88.6,65.3,91.6,0.0,,,,,87.6,85.4,78.7,74.7,92.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2470%5D_SP_SPREE_SPOTlight.pdf
101701703,10/24/2024,Admission,Adult,PreK-12 Free,Cristo Rey Philadelphia High School,19343,Philadelphia,2,Pennsylvania,Unaffiliated,Catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101701703,11/14/2024,Admission,Adult,PreK-12 Free,Cristo Rey Philadelphia High School,19343,Philadelphia,-2,Pennsylvania,Unaffiliated,Catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101701703,11/8/2024,Admission,Adult,PreK-12 Free,Cristo Rey Philadelphia High School,19343,Philadelphia,2,Pennsylvania,Unaffiliated,Catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101701708,11/25/2024,Gallery Lessons,Adult,PreK-12 Free,Strawberry Mansion High School,19132,Philadelphia,-6,Pennsylvania,Philadelphia City SD,Public,4140,4140,Strawberry Mansion High School,"Jeannine Payne
Sector District",District,Network 13,Network 13,District 5,9-12,Catchment,High School,246,347.0,0.0,0.0,92.3,2.9,2.9,0.0,2.0,44.7,0.8,92.3,35.5,83.9,21.3,35.5,5.0,73.2,2.0,4.0,11.1,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B4140%5D_SP_SPREE_SPOTlight.pdf
101702182,1/13/2025,Gallery Lessons,Adult,PreK-12 Free,William C. Longstreth School,19143,Philadelphia,-1,Pennsylvania,Philadelphia City SD,Public,1350,1350,William C. Longstreth School,"Nicole Harris
Sector District",District,Network 1,Network 1,District 3,K-8,Catchment,High School,248,307.0,0.4,0.0,94.8,3.2,0.8,0.0,0.8,34.7,2.0,87.9,47.2,78.3,25.1,47.2,0.0,,,,,8.3,15.6,,0.6,25.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1350%5D_SP_SPREE_SPOTlight.pdf
101702184,9/13/2024,Admission,Adult,PreK-12 Free,Cristo Rey Philadelphia High School,19343,Philadelphia,2,Pennsylvania,Unaffiliated,Catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101704506,1/14/2025,Gallery Lessons,3rd Grade Student Partner,PreK-12 Free,John F. McCloskey School,19150,Philadelphia,-7,Pennsylvania,Philadelphia City SD,Public,6310,6310,John F. McCloskey School,"John Spencer
Sector District",District,Network 6,Network 6,District 9,K-8,Catchment,High School,249,279.0,0.0,0.0,94.8,2.4,2.8,0.0,0.0,21.7,1.2,73.9,66.7,100.0,41.6,66.7,0.0,,,,,,28.9,,11.6,25.9,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6310%5D_SP_SPREE_SPOTlight.pdf
101704506,1/16/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,John F. McCloskey School,19150,Philadelphia,2,Pennsylvania,Philadelphia City SD,Public,6310,6310,John F. McCloskey School,"John Spencer
Sector District",District,Network 6,Network 6,District 9,K-8,Catchment,High School,249,279.0,0.0,0.0,94.8,2.4,2.8,0.0,0.0,21.7,1.2,73.9,66.7,100.0,41.6,66.7,0.0,,,,,,28.9,,11.6,25.9,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6310%5D_SP_SPREE_SPOTlight.pdf
101704506,1/17/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,John F. McCloskey School,19150,Philadelphia,2,Pennsylvania,Philadelphia City SD,Public,6310,6310,John F. McCloskey School,"John Spencer
Sector District",District,Network 6,Network 6,District 9,K-8,Catchment,High School,249,279.0,0.0,0.0,94.8,2.4,2.8,0.0,0.0,21.7,1.2,73.9,66.7,100.0,41.6,66.7,0.0,,,,,,28.9,,11.6,25.9,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6310%5D_SP_SPREE_SPOTlight.pdf
101704510,2/5/2025,Gallery Lessons,Adult,PreK-12 Free,Christopher Columbus CS,19147-3808,Philadelphia,-4,PA,Unaffiliated,Charter,3306,3306,Christopher Columbus Charter School,"Charles Moore
Sector Charter",Charter,Charters,Charters,District 1,K-8,Citywide,High School,833,844.0,0.2,14.9,17.5,9.6,11.0,0.0,46.7,21.3,10.7,29.5,73.7,,46.7,73.7,0.0,,,,,59.3,63.8,45.7,38.8,73.9,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B3306%5D_SP_SPREE_SPOTlight.pdf
101704807,2/19/2025,Gallery Lessons,Adult,PreK-12 Free,MaST Community CS,19116,Philadelphia,-5,Pennsylvania,Unaffiliated,Charter,3440,3440,MaST Community Charter School II,"Whitney El Laisy
Sector Charter",Charter,Charters,Charters,District 6,K-12,Citywide,High School,1900,,0.1,14.2,29.3,22.8,5.8,0.1,27.9,,3.9,66.1,82.4,,48.5,82.4,2.0,100.0,4.0,4.0,4.0,48.5,47.2,42.4,29.6,67.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B3440%5D_SP_SPREE_SPOTlight.pdf
101704807,2/20/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,MaST Community CS,19116,Philadelphia,-4,Pennsylvania,Unaffiliated,Charter,3440,3440,MaST Community Charter School II,"Whitney El Laisy
Sector Charter",Charter,Charters,Charters,District 6,K-12,Citywide,High School,1900,,0.1,14.2,29.3,22.8,5.8,0.1,27.9,,3.9,66.1,82.4,,48.5,82.4,2.0,100.0,4.0,4.0,4.0,48.5,47.2,42.4,29.6,67.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B3440%5D_SP_SPREE_SPOTlight.pdf
101704807,2/21/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,MaST Community CS,19116,Philadelphia,-4,Pennsylvania,Unaffiliated,Charter,3440,3440,MaST Community Charter School II,"Whitney El Laisy
Sector Charter",Charter,Charters,Charters,District 6,K-12,Citywide,High School,1900,,0.1,14.2,29.3,22.8,5.8,0.1,27.9,,3.9,66.1,82.4,,48.5,82.4,2.0,100.0,4.0,4.0,4.0,48.5,47.2,42.4,29.6,67.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B3440%5D_SP_SPREE_SPOTlight.pdf
101705111,12/12/2024,Admission,Adult,PreK-12 Free,Phila. Art Teachers Alliance,19103,Philadelphia,20,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101705134,5/12/2025,Gallery Lessons,Adult,PreK-12 Free,Laura Waring School,19130,Philadelphia,-1,Pennsylvania,Philadelphia City SD,Public,2490,2490,Laura W. Waring School,"Amanda Strain
Sector District",District,Network 4,Network 4,District 5,K-8,Catchment,High School,212,268.0,0.9,5.7,69.3,8.0,0.9,0.5,14.6,26.4,17.9,74.5,42.9,95.0,19.4,42.9,1.0,,,,,38.1,30.7,,14.9,54.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2490%5D_SP_SPREE_SPOTlight.pdf
101705136,11/26/2024,Gallery Lessons,11th Grade Student + Special Exhibition,PreK-12,Norristown Area HS,19403,Norristown,-4,Pennsylvania,Norristown Area SD,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101705704,10/4/2024,Admission,Adult,PreK-12 Free,Cristo Rey Philadelphia High School,19343,Philadelphia,2,Pennsylvania,Unaffiliated,Catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101705901,12/17/2024,Gallery Lessons,Adult,PreK-12 Free,James J. Sullivan School,19124-2040,Philadelphia,6,PA,Philadelphia City SD,Public,7430,7430,James J. Sullivan School,"Shantelle Yarbrough
Sector District",District,Network 11,Network 11,District 6,K-5,Catchment,High School,383,455.0,0.0,1.3,42.8,42.0,3.4,0.0,10.4,23.8,15.4,84.1,50.8,83.9,23.7,50.8,23.0,,,,,18.2,13.4,14.8,10.1,34.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7430%5D_SP_SPREE_SPOTlight.pdf
101705901,12/19/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,James J. Sullivan School,19124-2040,Philadelphia,4,PA,Philadelphia City SD,Public,7430,7430,James J. Sullivan School,"Shantelle Yarbrough
Sector District",District,Network 11,Network 11,District 6,K-5,Catchment,High School,383,455.0,0.0,1.3,42.8,42.0,3.4,0.0,10.4,23.8,15.4,84.1,50.8,83.9,23.7,50.8,23.0,,,,,18.2,13.4,14.8,10.1,34.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7430%5D_SP_SPREE_SPOTlight.pdf
101705901,12/20/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,James J. Sullivan School,19124-2040,Philadelphia,4,PA,Philadelphia City SD,Public,7430,7430,James J. Sullivan School,"Shantelle Yarbrough
Sector District",District,Network 11,Network 11,District 6,K-5,Catchment,High School,383,455.0,0.0,1.3,42.8,42.0,3.4,0.0,10.4,23.8,15.4,84.1,50.8,83.9,23.7,50.8,23.0,,,,,18.2,13.4,14.8,10.1,34.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7430%5D_SP_SPREE_SPOTlight.pdf
101705901,12/17/2024,Gallery Lessons,3rd Grade Student Partner + Special Exhibition,PreK-12 Free,OSP James J. Sullivan School,19124-2040,Philadelphia,-18,PA,Philadelphia City SD,Public,7430,7430,James J. Sullivan School,"Shantelle Yarbrough
Sector District",District,Network 11,Network 11,District 6,K-5,Catchment,High School,383,455.0,0.0,1.3,42.8,42.0,3.4,0.0,10.4,23.8,15.4,84.1,50.8,83.9,23.7,50.8,23.0,,,,,18.2,13.4,14.8,10.1,34.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7430%5D_SP_SPREE_SPOTlight.pdf
101706401,1/28/2025,Gallery Lessons,Adult,PreK-12 Free,William H. Hunter School,19133-4001,Philadelphia,5,PA,Philadelphia City SD,Public,5330,5330,William H. Hunter School,"Heather Miller
Sector District",District,Network 8,Network 8,District 7,K-8,Catchment,High School,381,438.0,0.0,0.8,22.6,70.1,3.9,0.3,2.4,34.4,14.4,91.6,45.7,91.4,19.9,45.7,0.0,,,,,25.7,21.9,14.3,10.2,19.8,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B5330%5D_SP_SPREE_SPOTlight.pdf
101706401,1/30/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,William H. Hunter School,19133-4001,Philadelphia,4,PA,Philadelphia City SD,Public,5330,5330,William H. Hunter School,"Heather Miller
Sector District",District,Network 8,Network 8,District 7,K-8,Catchment,High School,381,438.0,0.0,0.8,22.6,70.1,3.9,0.3,2.4,34.4,14.4,91.6,45.7,91.4,19.9,45.7,0.0,,,,,25.7,21.9,14.3,10.2,19.8,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B5330%5D_SP_SPREE_SPOTlight.pdf
101706401,1/31/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,William H. Hunter School,19133-4001,Philadelphia,4,PA,Philadelphia City SD,Public,5330,5330,William H. Hunter School,"Heather Miller
Sector District",District,Network 8,Network 8,District 7,K-8,Catchment,High School,381,438.0,0.0,0.8,22.6,70.1,3.9,0.3,2.4,34.4,14.4,91.6,45.7,91.4,19.9,45.7,0.0,,,,,25.7,21.9,14.3,10.2,19.8,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B5330%5D_SP_SPREE_SPOTlight.pdf
101707114,11/18/2024,Gallery Lessons,Adult,PreK-12,Prodigy Learning Center,19132,Philadelphia,-15,Pennsylvania,Unaffiliated,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101710703,11/18/2024,Gallery Lessons,Adult + Self Guided + Special Exhibition,PreK-12,Middle Township High School,8210,Cape May Court House,-5,New Jersey,Middle Township SD,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101714504,11/21/2024,Admission,Adult,PreK-12,Council Rock HS South,18966-2877,Holland,5,PA,Council Rock SD,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101714802,3/10/2025,Gallery Lessons,Kindergarten Student + Special Exhibition,PreK-12 Free,OSP William Cramp School,19140-4621,Philadelphia,-16,PA,,,5470,5470,William Cramp School,"Yonaira Rodriguez
Sector District",District,Network 9,Network 9,District 7,K-5,Catchment,High School,348,376.0,0.3,0.0,17.0,81.0,0.3,0.3,1.2,19.8,23.9,92.0,53.2,84.4,22.1,53.2,23.0,,,,,15.5,16.4,10.2,9.2,36.2,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B5470%5D_SP_SPREE_SPOTlight.pdf
101714802,3/10/2025,Gallery Lessons,Adult,PreK-12 Free,William Cramp School,19140-4621,Philadelphia,6,PA,Philadelphia City SD,Public,5470,5470,William Cramp School,"Yonaira Rodriguez
Sector District",District,Network 9,Network 9,District 7,K-5,Catchment,High School,348,376.0,0.3,0.0,17.0,81.0,0.3,0.3,1.2,19.8,23.9,92.0,53.2,84.4,22.1,53.2,23.0,,,,,15.5,16.4,10.2,9.2,36.2,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B5470%5D_SP_SPREE_SPOTlight.pdf
101714902,10/21/2024,Admission,Adult,PreK-12,Council Rock HS North,18940,Newtown,4,Pennsylvania,Council Rock SD,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101715002,10/24/2024,Admission,Adult,PreK-12 Free,Central High School,,,5,,Philadelphia City SD,Public,6010,6010,Central High School,"Katharine Davis
Sector District",District,Network 15,Network 15,District 8,9-12,Criteria,High School,2288,2291.0,0.2,36.2,21.6,10.1,4.2,0.1,27.6,2.0,2.8,55.8,90.2,92.7,70.0,90.2,2.0,99.3,89.5,88.4,98.4,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6010%5D_SP_SPREE_SPOTlight.pdf
101715302,10/18/2024,Admission,Adult,PreK-12,Gwynedd Mercy Academy HS,19002,Lower Gwynedd,1,Pennsylvania,Archdiocese of Philadelphia,Catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101715401,2/25/2025,Gallery Lessons,Adult,PreK-12 Free,Holy Trinity School,19067,Morrisville,2,Pennsylvania,Archdiocese of Philadelphia,Archdiocese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101715401,2/27/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Holy Trinity School,19067,Morrisville,2,Pennsylvania,Archdiocese of Philadelphia,Archdiocese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101715505,4/1/2025,Gallery Lessons,Adult,PreK-12 Free,William M. Meredith School,19147,Philadelphia,-1,Pennsylvania,Philadelphia City SD,Public,2380,2380,William M. Meredith School,"Nina Brevard
Sector District",District,Network 2,Network 2,District 1,K-8,Catchment,High School,515,530.0,0.0,8.0,8.5,11.1,12.2,0.4,59.8,7.0,0.8,18.5,94.2,81.3,74.2,94.2,0.0,,,,,90.5,92.0,81.0,76.6,91.0,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2380%5D_SP_SPREE_SPOTlight.pdf
101715505,4/3/2025,PreK-12 In-School Post-Visit Lessons,3rd Grade Student,PreK-12 Free,William M. Meredith School,19147,Philadelphia,25,Pennsylvania,Philadelphia City SD,Public,2380,2380,William M. Meredith School,"Nina Brevard
Sector District",District,Network 2,Network 2,District 1,K-8,Catchment,High School,515,530.0,0.0,8.0,8.5,11.1,12.2,0.4,59.8,7.0,0.8,18.5,94.2,81.3,74.2,94.2,0.0,,,,,90.5,92.0,81.0,76.6,91.0,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2380%5D_SP_SPREE_SPOTlight.pdf
101715505,4/4/2025,PreK-12 In-School Post-Visit Lessons,3rd Grade Student,PreK-12 Free,William M. Meredith School,19147,Philadelphia,25,Pennsylvania,Philadelphia City SD,Public,2380,2380,William M. Meredith School,"Nina Brevard
Sector District",District,Network 2,Network 2,District 1,K-8,Catchment,High School,515,530.0,0.0,8.0,8.5,11.1,12.2,0.4,59.8,7.0,0.8,18.5,94.2,81.3,74.2,94.2,0.0,,,,,90.5,92.0,81.0,76.6,91.0,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2380%5D_SP_SPREE_SPOTlight.pdf
101715803,1/21/2025,Gallery Lessons,Adult,PreK-12 Free,Olney School,19120-3246,Philadelphia,6,PA,Philadelphia City SD,Public,7400,7400,Olney Elementary School,"Martin Woodside
Sector District",District,Network 7,Network 7,District 9,K-8,Catchment,High School,693,777.0,0.1,11.3,42.0,43.3,2.6,0.0,0.7,12.4,32.5,82.4,63.5,73.9,33.9,63.5,0.0,,,,,39.7,33.9,26.3,10.8,28.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7400%5D_SP_SPREE_SPOTlight.pdf
101715803,1/23/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Olney School,19120-3246,Philadelphia,4,PA,Philadelphia City SD,Public,7400,7400,Olney Elementary School,"Martin Woodside
Sector District",District,Network 7,Network 7,District 9,K-8,Catchment,High School,693,777.0,0.1,11.3,42.0,43.3,2.6,0.0,0.7,12.4,32.5,82.4,63.5,73.9,33.9,63.5,0.0,,,,,39.7,33.9,26.3,10.8,28.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7400%5D_SP_SPREE_SPOTlight.pdf
101715803,1/24/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Olney School,19120-3246,Philadelphia,4,PA,Philadelphia City SD,Public,7400,7400,Olney Elementary School,"Martin Woodside
Sector District",District,Network 7,Network 7,District 9,K-8,Catchment,High School,693,777.0,0.1,11.3,42.0,43.3,2.6,0.0,0.7,12.4,32.5,82.4,63.5,73.9,33.9,63.5,0.0,,,,,39.7,33.9,26.3,10.8,28.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7400%5D_SP_SPREE_SPOTlight.pdf
101715803,1/21/2025,Gallery Lessons,Adult,PreK-12 Free,OSP Olney School,19120-3246,Philadelphia,-1,PA,Philadelphia City SD,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101715903,1/22/2025,Gallery Lessons,Adult,PreK-12 Free,Olney School,19120-3246,Philadelphia,6,PA,Philadelphia City SD,Public,7400,7400,Olney Elementary School,"Martin Woodside
Sector District",District,Network 7,Network 7,District 9,K-8,Catchment,High School,693,777.0,0.1,11.3,42.0,43.3,2.6,0.0,0.7,12.4,32.5,82.4,63.5,73.9,33.9,63.5,0.0,,,,,39.7,33.9,26.3,10.8,28.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7400%5D_SP_SPREE_SPOTlight.pdf
101715903,1/22/2025,Gallery Lessons,3rd Grade Student Partner,PreK-12 Free,OSP Olney School,19120-3246,Philadelphia,-11,PA,Philadelphia City SD,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101716001,4/2/2025,Gallery Lessons,Adult,PreK-12 Free,William M. Meredith School,19147,Philadelphia,-4,Pennsylvania,Philadelphia City SD,Public,2380,2380,William M. Meredith School,"Nina Brevard
Sector District",District,Network 2,Network 2,District 1,K-8,Catchment,High School,515,530.0,0.0,8.0,8.5,11.1,12.2,0.4,59.8,7.0,0.8,18.5,94.2,81.3,74.2,94.2,0.0,,,,,90.5,92.0,81.0,76.6,91.0,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2380%5D_SP_SPREE_SPOTlight.pdf
101719346,12/18/2024,Gallery Lessons,Adult,PreK-12 Free,Abram S. Jenks School,19148,Philadelphia,3,Pennsylvania,Philadelphia City SD,Public,2520,2520,Abram S. Jenks School,"Siouda Douglas
Sector District",District,Network 2,Network 2,District 1,K-5,Catchment,High School,252,269.0,0.0,31.4,14.7,10.7,7.5,0.0,35.7,11.9,18.7,67.5,85.1,85.0,65.1,85.1,23.0,,,,,78.4,70.7,67.6,59.6,92.1,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2520%5D_SP_SPREE_SPOTlight.pdf
101719440,3/10/2025,Gallery Lessons,3rd Grade Student Partner + Special Exhibition,PreK-12 Free,Albert M. Greenfield School,19103,Philadelphia,-1,Pennsylvania,Philadelphia City SD,Public,2470,2470,Albert M. Greenfield School,"Daniel Lazar
Sector District",District,Network 4,Network 4,District 2,K-8,Catchment,High School,730,758.0,0.0,12.3,11.8,11.8,10.8,0.0,53.3,13.8,6.4,17.1,91.6,88.6,65.3,91.6,0.0,,,,,87.6,85.4,78.7,74.7,92.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2470%5D_SP_SPREE_SPOTlight.pdf
